Attendance_ID,Student_ID,Course_ID,Classes_Conducted,Classes_Attended,Attendance_Percentage
ATT22749,STU2275,CRS379,45,36,80.0
ATT22750,STU2275,CRS380,45,36,80.0
ATT22751,STU2276,CRS371,45,36,80.0
ATT22752,STU2276,CRS372,45,36,80.0
ATT22753,STU2276,CRS373,45,36,80.0
ATT22754,STU2276,CRS374,45,36,80.0
ATT22755,STU2276,CRS375,45,36,80.0
ATT22756,STU2276,CRS376,45,36,80.0
ATT22757,STU2276,CRS377,45,36,80.0
ATT22758,STU2276,CRS378,45,36,80.0
ATT22759,STU2276,CRS379,45,36,80.0
ATT22760,STU2276,CRS380,45,36,80.0
ATT22761,STU2277,CRS371,45,40,88.89
ATT22762,STU2277,CRS372,45,40,88.89
ATT22763,STU2277,CRS373,45,40,88.89
ATT22764,STU2277,CRS374,45,40,88.89
ATT22765,STU2277,CRS375,45,40,88.89
ATT22766,STU2277,CRS376,45,40,88.89
ATT22767,STU2277,CRS377,45,40,88.89
ATT22768,STU2277,CRS378,45,40,88.89
ATT22769,STU2277,CRS379,45,40,88.89
ATT22770,STU2277,CRS380,45,40,88.89
ATT22771,STU2278,CRS371,45,41,91.11
ATT22772,STU2278,CRS372,45,41,91.11
ATT22773,STU2278,CRS373,45,41,91.11
ATT22774,STU2278,CRS374,45,41,91.11
ATT22775,STU2278,CRS375,45,41,91.11
ATT22776,STU2278,CRS376,45,41,91.11
ATT22777,STU2278,CRS377,45,41,91.11
ATT22778,STU2278,CRS378,45,41,91.11
ATT22779,STU2278,CRS379,45,41,91.11
ATT22780,STU2278,CRS380,45,41,91.11
ATT22781,STU2279,CRS371,45,38,84.44
ATT22782,STU2279,CRS372,45,38,84.44
ATT22783,STU2279,CRS373,45,38,84.44
ATT22784,STU2279,CRS374,45,38,84.44
ATT22785,STU2279,CRS375,45,38,84.44
ATT22786,STU2279,CRS376,45,38,84.44
ATT22787,STU2279,CRS377,45,38,84.44
ATT22788,STU2279,CRS378,45,38,84.44
ATT22789,STU2279,CRS379,45,38,84.44
ATT22790,STU2279,CRS380,45,38,84.44
ATT22791,STU2280,CRS371,45,39,86.67
ATT22792,STU2280,CRS372,45,39,86.67
ATT22793,STU2280,CRS373,45,39,86.67
ATT22794,STU2280,CRS374,45,39,86.67
ATT22795,STU2280,CRS375,45,39,86.67
ATT22796,STU2280,CRS376,45,39,86.67
ATT22797,STU2280,CRS377,45,39,86.67
ATT22798,STU2280,CRS378,45,39,86.67
ATT22799,STU2280,CRS379,45,39,86.67
ATT22800,STU2280,CRS380,45,39,86.67
ATT22801,STU2281,CRS381,45,35,77.78
ATT22802,STU2281,CRS382,45,35,77.78
ATT22803,STU2281,CRS383,45,35,77.78
ATT22804,STU2281,CRS384,45,35,77.78
ATT22805,STU2281,CRS385,45,35,77.78
ATT22806,STU2281,CRS386,45,35,77.78
ATT22807,STU2281,CRS387,45,35,77.78
ATT22808,STU2281,CRS388,45,35,77.78
ATT22809,STU2281,CRS389,45,35,77.78
ATT22810,STU2281,CRS390,45,35,77.78
ATT22811,STU2282,CRS381,45,38,84.44
ATT22812,STU2282,CRS382,45,38,84.44
ATT22813,STU2282,CRS383,45,38,84.44
ATT22814,STU2282,CRS384,45,38,84.44
ATT22815,STU2282,CRS385,45,38,84.44
ATT22816,STU2282,CRS386,45,38,84.44
ATT22817,STU2282,CRS387,45,38,84.44
ATT22818,STU2282,CRS388,45,38,84.44
ATT22819,STU2282,CRS389,45,38,84.44
ATT22820,STU2282,CRS390,45,38,84.44
ATT22821,STU2283,CRS381,45,43,95.56
ATT22822,STU2283,CRS382,45,43,95.56
ATT22823,STU2283,CRS383,45,43,95.56
ATT22824,STU2283,CRS384,45,43,95.56
ATT22825,STU2283,CRS385,45,43,95.56
ATT22826,STU2283,CRS386,45,43,95.56
ATT22827,STU2283,CRS387,45,43,95.56
ATT22828,STU2283,CRS388,45,43,95.56
ATT22829,STU2283,CRS389,45,43,95.56
ATT22830,STU2283,CRS390,45,43,95.56
ATT22831,STU2284,CRS381,45,44,97.78
ATT22832,STU2284,CRS382,45,44,97.78
ATT22833,STU2284,CRS383,45,44,97.78
ATT22834,STU2284,CRS384,45,44,97.78
ATT22835,STU2284,CRS385,45,44,97.78
ATT22836,STU2284,CRS386,45,44,97.78
ATT22837,STU2284,CRS387,45,44,97.78
ATT22838,STU2284,CRS388,45,44,97.78
ATT22839,STU2284,CRS389,45,44,97.78
ATT22840,STU2284,CRS390,45,44,97.78
ATT22841,STU2285,CRS381,45,41,91.11
ATT22842,STU2285,CRS382,45,41,91.11
ATT22843,STU2285,CRS383,45,41,91.11
ATT22844,STU2285,CRS384,45,41,91.11
ATT22845,STU2285,CRS385,45,41,91.11
ATT22846,STU2285,CRS386,45,41,91.11
ATT22847,STU2285,CRS387,45,41,91.11
ATT22848,STU2285,CRS388,45,41,91.11
ATT22849,STU2285,CRS389,45,41,91.11
ATT22850,STU2285,CRS390,45,41,91.11
ATT22851,STU2286,CRS381,45,36,80.0
ATT22852,STU2286,CRS382,45,36,80.0
ATT22853,STU2286,CRS383,45,36,80.0
ATT22854,STU2286,CRS384,45,36,80.0
ATT22855,STU2286,CRS385,45,36,80.0
ATT22856,STU2286,CRS386,45,36,80.0
ATT22857,STU2286,CRS387,45,36,80.0
ATT22858,STU2286,CRS388,45,36,80.0
ATT22859,STU2286,CRS389,45,36,80.0
ATT22860,STU2286,CRS390,45,36,80.0
ATT22861,STU2287,CRS381,45,44,97.78
ATT22862,STU2287,CRS382,45,44,97.78
ATT22863,STU2287,CRS383,45,44,97.78
ATT22864,STU2287,CRS384,45,44,97.78
ATT22865,STU2287,CRS385,45,44,97.78
ATT22866,STU2287,CRS386,45,44,97.78
ATT22867,STU2287,CRS387,45,44,97.78
ATT22868,STU2287,CRS388,45,44,97.78
ATT22869,STU2287,CRS389,45,44,97.78
ATT22870,STU2287,CRS390,45,44,97.78
ATT22871,STU2288,CRS381,45,36,80.0
ATT22872,STU2288,CRS382,45,36,80.0
ATT22873,STU2288,CRS383,45,36,80.0
ATT22874,STU2288,CRS384,45,36,80.0
ATT22875,STU2288,CRS385,45,36,80.0
ATT22876,STU2288,CRS386,45,36,80.0
ATT22877,STU2288,CRS387,45,36,80.0
ATT22878,STU2288,CRS388,45,36,80.0
ATT22879,STU2288,CRS389,45,36,80.0
ATT22880,STU2288,CRS390,45,36,80.0
ATT22881,STU2289,CRS381,45,36,80.0
ATT22882,STU2289,CRS382,45,36,80.0
ATT22883,STU2289,CRS383,45,36,80.0
ATT22884,STU2289,CRS384,45,36,80.0
ATT22885,STU2289,CRS385,45,36,80.0
ATT22886,STU2289,CRS386,45,36,80.0
ATT22887,STU2289,CRS387,45,36,80.0
ATT22888,STU2289,CRS388,45,36,80.0
ATT22889,STU2289,CRS389,45,36,80.0
ATT22890,STU2289,CRS390,45,36,80.0
ATT22891,STU2290,CRS381,45,44,97.78
ATT22892,STU2290,CRS382,45,44,97.78
ATT22893,STU2290,CRS383,45,44,97.78
ATT22894,STU2290,CRS384,45,44,97.78
ATT22895,STU2290,CRS385,45,44,97.78
ATT22896,STU2290,CRS386,45,44,97.78
ATT22897,STU2290,CRS387,45,44,97.78
ATT22898,STU2290,CRS388,45,44,97.78
ATT22899,STU2290,CRS389,45,44,97.78
ATT22900,STU2290,CRS390,45,44,97.78
ATT22901,STU2291,CRS381,45,37,82.22
ATT22902,STU2291,CRS382,45,37,82.22
ATT22903,STU2291,CRS383,45,37,82.22
ATT22904,STU2291,CRS384,45,37,82.22
ATT22905,STU2291,CRS385,45,37,82.22
ATT22906,STU2291,CRS386,45,37,82.22
ATT22907,STU2291,CRS387,45,37,82.22
ATT22908,STU2291,CRS388,45,37,82.22
ATT22909,STU2291,CRS389,45,37,82.22
ATT22910,STU2291,CRS390,45,37,82.22
ATT22911,STU2292,CRS381,45,44,97.78
ATT22912,STU2292,CRS382,45,44,97.78
ATT22913,STU2292,CRS383,45,44,97.78
ATT22914,STU2292,CRS384,45,44,97.78
ATT22915,STU2292,CRS385,45,44,97.78
ATT22916,STU2292,CRS386,45,44,97.78
ATT22917,STU2292,CRS387,45,44,97.78
ATT22918,STU2292,CRS388,45,44,97.78
ATT22919,STU2292,CRS389,45,44,97.78
ATT22920,STU2292,CRS390,45,44,97.78
ATT22921,STU2293,CRS381,45,35,77.78
ATT22922,STU2293,CRS382,45,35,77.78
ATT22923,STU2293,CRS383,45,35,77.78
ATT22924,STU2293,CRS384,45,35,77.78
ATT22925,STU2293,CRS385,45,35,77.78
ATT22926,STU2293,CRS386,45,35,77.78
ATT22927,STU2293,CRS387,45,35,77.78
ATT22928,STU2293,CRS388,45,35,77.78
ATT22929,STU2293,CRS389,45,35,77.78
ATT22930,STU2293,CRS390,45,35,77.78
ATT22931,STU2294,CRS381,45,44,97.78
ATT22932,STU2294,CRS382,45,44,97.78
ATT22933,STU2294,CRS383,45,44,97.78
ATT22934,STU2294,CRS384,45,44,97.78
ATT22935,STU2294,CRS385,45,44,97.78
ATT22936,STU2294,CRS386,45,44,97.78
ATT22937,STU2294,CRS387,45,44,97.78
ATT22938,STU2294,CRS388,45,44,97.78
ATT22939,STU2294,CRS389,45,44,97.78
ATT22940,STU2294,CRS390,45,44,97.78
ATT22941,STU2295,CRS381,45,40,88.89
ATT22942,STU2295,CRS382,45,40,88.89
ATT22943,STU2295,CRS383,45,40,88.89
ATT22944,STU2295,CRS384,45,40,88.89
ATT22945,STU2295,CRS385,45,40,88.89
ATT22946,STU2295,CRS386,45,40,88.89
ATT22947,STU2295,CRS387,45,40,88.89
ATT22948,STU2295,CRS388,45,40,88.89
ATT22949,STU2295,CRS389,45,40,88.89
ATT22950,STU2295,CRS390,45,40,88.89
ATT22951,STU2296,CRS381,45,40,88.89
ATT22952,STU2296,CRS382,45,40,88.89
ATT22953,STU2296,CRS383,45,40,88.89
ATT22954,STU2296,CRS384,45,40,88.89
ATT22955,STU2296,CRS385,45,40,88.89
ATT22956,STU2296,CRS386,45,40,88.89
ATT22957,STU2296,CRS387,45,40,88.89
ATT22958,STU2296,CRS388,45,40,88.89
ATT22959,STU2296,CRS389,45,40,88.89
ATT22960,STU2296,CRS390,45,40,88.89
ATT22961,STU2297,CRS381,45,41,91.11
ATT22962,STU2297,CRS382,45,41,91.11
ATT22963,STU2297,CRS383,45,41,91.11
ATT22964,STU2297,CRS384,45,41,91.11
ATT22965,STU2297,CRS385,45,41,91.11
ATT22966,STU2297,CRS386,45,41,91.11
ATT22967,STU2297,CRS387,45,41,91.11
ATT22968,STU2297,CRS388,45,41,91.11
ATT22969,STU2297,CRS389,45,41,91.11
ATT22970,STU2297,CRS390,45,41,91.11
ATT22971,STU2298,CRS381,45,41,91.11
ATT22972,STU2298,CRS382,45,41,91.11
ATT22973,STU2298,CRS383,45,41,91.11
ATT22974,STU2298,CRS384,45,41,91.11
ATT22975,STU2298,CRS385,45,41,91.11
ATT22976,STU2298,CRS386,45,41,91.11
ATT22977,STU2298,CRS387,45,41,91.11
ATT22978,STU2298,CRS388,45,41,91.11
ATT22979,STU2298,CRS389,45,41,91.11
ATT22980,STU2298,CRS390,45,41,91.11
ATT22981,STU2299,CRS381,45,36,80.0
ATT22982,STU2299,CRS382,45,36,80.0
ATT22983,STU2299,CRS383,45,36,80.0
ATT22984,STU2299,CRS384,45,36,80.0
ATT22985,STU2299,CRS385,45,36,80.0
ATT22986,STU2299,CRS386,45,36,80.0
ATT22987,STU2299,CRS387,45,36,80.0
ATT22988,STU2299,CRS388,45,36,80.0
ATT22989,STU2299,CRS389,45,36,80.0
ATT22990,STU2299,CRS390,45,36,80.0
ATT22991,STU2300,CRS381,45,37,82.22
ATT22992,STU2300,CRS382,45,37,82.22
ATT22993,STU2300,CRS383,45,37,82.22
ATT22994,STU2300,CRS384,45,37,82.22
ATT22995,STU2300,CRS385,45,37,82.22
ATT22996,STU2300,CRS386,45,37,82.22
ATT22997,STU2300,CRS387,45,37,82.22
ATT22998,STU2300,CRS388,45,37,82.22
ATT22999,STU2300,CRS389,45,37,82.22
ATT23000,STU2300,CRS390,45,37,82.22
ATT23001,STU2301,CRS381,45,44,97.78
ATT23002,STU2301,CRS382,45,44,97.78
ATT23003,STU2301,CRS383,45,44,97.78
ATT23004,STU2301,CRS384,45,44,97.78
ATT23005,STU2301,CRS385,45,44,97.78
ATT23006,STU2301,CRS386,45,44,97.78
ATT23007,STU2301,CRS387,45,44,97.78
ATT23008,STU2301,CRS388,45,44,97.78
ATT23009,STU2301,CRS389,45,44,97.78
ATT23010,STU2301,CRS390,45,44,97.78
ATT23011,STU2302,CRS381,45,36,80.0
ATT23012,STU2302,CRS382,45,36,80.0
ATT23013,STU2302,CRS383,45,36,80.0
ATT23014,STU2302,CRS384,45,36,80.0
ATT23015,STU2302,CRS385,45,36,80.0
ATT23016,STU2302,CRS386,45,36,80.0
ATT23017,STU2302,CRS387,45,36,80.0
ATT23018,STU2302,CRS388,45,36,80.0
ATT23019,STU2302,CRS389,45,36,80.0
ATT23020,STU2302,CRS390,45,36,80.0
ATT23021,STU2303,CRS381,45,37,82.22
ATT23022,STU2303,CRS382,45,37,82.22
ATT23023,STU2303,CRS383,45,37,82.22
ATT23024,STU2303,CRS384,45,37,82.22
ATT23025,STU2303,CRS385,45,37,82.22
ATT23026,STU2303,CRS386,45,37,82.22
ATT23027,STU2303,CRS387,45,37,82.22
ATT23028,STU2303,CRS388,45,37,82.22
ATT23029,STU2303,CRS389,45,37,82.22
ATT23030,STU2303,CRS390,45,37,82.22
ATT23031,STU2304,CRS381,45,44,97.78
ATT23032,STU2304,CRS382,45,44,97.78
ATT23033,STU2304,CRS383,45,44,97.78
ATT23034,STU2304,CRS384,45,44,97.78
ATT23035,STU2304,CRS385,45,44,97.78
ATT23036,STU2304,CRS386,45,44,97.78
ATT23037,STU2304,CRS387,45,44,97.78
ATT23038,STU2304,CRS388,45,44,97.78
ATT23039,STU2304,CRS389,45,44,97.78
ATT23040,STU2304,CRS390,45,44,97.78
ATT23041,STU2305,CRS381,45,37,82.22
ATT23042,STU2305,CRS382,45,37,82.22
ATT23043,STU2305,CRS383,45,37,82.22
ATT23044,STU2305,CRS384,45,37,82.22
ATT23045,STU2305,CRS385,45,37,82.22
ATT23046,STU2305,CRS386,45,37,82.22
ATT23047,STU2305,CRS387,45,37,82.22
ATT23048,STU2305,CRS388,45,37,82.22
ATT23049,STU2305,CRS389,45,37,82.22
ATT23050,STU2305,CRS390,45,37,82.22
ATT23051,STU2306,CRS381,45,42,93.33
ATT23052,STU2306,CRS382,45,42,93.33
ATT23053,STU2306,CRS383,45,42,93.33
ATT23054,STU2306,CRS384,45,42,93.33
ATT23055,STU2306,CRS385,45,42,93.33
ATT23056,STU2306,CRS386,45,42,93.33
ATT23057,STU2306,CRS387,45,42,93.33
ATT23058,STU2306,CRS388,45,42,93.33
ATT23059,STU2306,CRS389,45,42,93.33
ATT23060,STU2306,CRS390,45,42,93.33
ATT23061,STU2307,CRS381,45,38,84.44
ATT23062,STU2307,CRS382,45,38,84.44
ATT23063,STU2307,CRS383,45,38,84.44
ATT23064,STU2307,CRS384,45,38,84.44
ATT23065,STU2307,CRS385,45,38,84.44
ATT23066,STU2307,CRS386,45,38,84.44
ATT23067,STU2307,CRS387,45,38,84.44
ATT23068,STU2307,CRS388,45,38,84.44
ATT23069,STU2307,CRS389,45,38,84.44
ATT23070,STU2307,CRS390,45,38,84.44
ATT23071,STU2308,CRS381,45,43,95.56
ATT23072,STU2308,CRS382,45,43,95.56
ATT23073,STU2308,CRS383,45,43,95.56
ATT23074,STU2308,CRS384,45,43,95.56
ATT23075,STU2308,CRS385,45,43,95.56
ATT23076,STU2308,CRS386,45,43,95.56
ATT23077,STU2308,CRS387,45,43,95.56
ATT23078,STU2308,CRS388,45,43,95.56
ATT23079,STU2308,CRS389,45,43,95.56
ATT23080,STU2308,CRS390,45,43,95.56
ATT23081,STU2309,CRS381,45,40,88.89
ATT23082,STU2309,CRS382,45,40,88.89
ATT23083,STU2309,CRS383,45,40,88.89
ATT23084,STU2309,CRS384,45,40,88.89
ATT23085,STU2309,CRS385,45,40,88.89
ATT23086,STU2309,CRS386,45,40,88.89
ATT23087,STU2309,CRS387,45,40,88.89
ATT23088,STU2309,CRS388,45,40,88.89
ATT23089,STU2309,CRS389,45,40,88.89
ATT23090,STU2309,CRS390,45,40,88.89
ATT23091,STU2310,CRS381,45,38,84.44
ATT23092,STU2310,CRS382,45,38,84.44
ATT23093,STU2310,CRS383,45,38,84.44
ATT23094,STU2310,CRS384,45,38,84.44
ATT23095,STU2310,CRS385,45,38,84.44
ATT23096,STU2310,CRS386,45,38,84.44
ATT23097,STU2310,CRS387,45,38,84.44
ATT23098,STU2310,CRS388,45,38,84.44
ATT23099,STU2310,CRS389,45,38,84.44
ATT23100,STU2310,CRS390,45,38,84.44
ATT23101,STU2311,CRS381,45,42,93.33
ATT23102,STU2311,CRS382,45,42,93.33
ATT23103,STU2311,CRS383,45,42,93.33
ATT23104,STU2311,CRS384,45,42,93.33
ATT23105,STU2311,CRS385,45,42,93.33
ATT23106,STU2311,CRS386,45,42,93.33
ATT23107,STU2311,CRS387,45,42,93.33
ATT23108,STU2311,CRS388,45,42,93.33
ATT23109,STU2311,CRS389,45,42,93.33
ATT23110,STU2311,CRS390,45,42,93.33
ATT23111,STU2312,CRS381,45,40,88.89
ATT23112,STU2312,CRS382,45,40,88.89
ATT23113,STU2312,CRS383,45,40,88.89
ATT23114,STU2312,CRS384,45,40,88.89
ATT23115,STU2312,CRS385,45,40,88.89
ATT23116,STU2312,CRS386,45,40,88.89
ATT23117,STU2312,CRS387,45,40,88.89
ATT23118,STU2312,CRS388,45,40,88.89
ATT23119,STU2312,CRS389,45,40,88.89
ATT23120,STU2312,CRS390,45,40,88.89
ATT23121,STU2313,CRS381,45,34,75.56
ATT23122,STU2313,CRS382,45,34,75.56
ATT23123,STU2313,CRS383,45,34,75.56
ATT23124,STU2313,CRS384,45,34,75.56
ATT23125,STU2313,CRS385,45,34,75.56
ATT23126,STU2313,CRS386,45,34,75.56
ATT23127,STU2313,CRS387,45,34,75.56
ATT23128,STU2313,CRS388,45,34,75.56
ATT23129,STU2313,CRS389,45,34,75.56
ATT23130,STU2313,CRS390,45,34,75.56
ATT23131,STU2314,CRS381,45,39,86.67
ATT23132,STU2314,CRS382,45,39,86.67
ATT23133,STU2314,CRS383,45,39,86.67
ATT23134,STU2314,CRS384,45,39,86.67
ATT23135,STU2314,CRS385,45,39,86.67
ATT23136,STU2314,CRS386,45,39,86.67
ATT23137,STU2314,CRS387,45,39,86.67
ATT23138,STU2314,CRS388,45,39,86.67
ATT23139,STU2314,CRS389,45,39,86.67
ATT23140,STU2314,CRS390,45,39,86.67
ATT23141,STU2315,CRS381,45,34,75.56
ATT23142,STU2315,CRS382,45,34,75.56
ATT23143,STU2315,CRS383,45,34,75.56
ATT23144,STU2315,CRS384,45,34,75.56
ATT23145,STU2315,CRS385,45,34,75.56
ATT23146,STU2315,CRS386,45,34,75.56
ATT23147,STU2315,CRS387,45,34,75.56
ATT23148,STU2315,CRS388,45,34,75.56
ATT23149,STU2315,CRS389,45,34,75.56
ATT23150,STU2315,CRS390,45,34,75.56
ATT23151,STU2316,CRS381,45,44,97.78
ATT23152,STU2316,CRS382,45,44,97.78
ATT23153,STU2316,CRS383,45,44,97.78
ATT23154,STU2316,CRS384,45,44,97.78
ATT23155,STU2316,CRS385,45,44,97.78
ATT23156,STU2316,CRS386,45,44,97.78
ATT23157,STU2316,CRS387,45,44,97.78
ATT23158,STU2316,CRS388,45,44,97.78
ATT23159,STU2316,CRS389,45,44,97.78
ATT23160,STU2316,CRS390,45,44,97.78
ATT23161,STU2317,CRS381,45,34,75.56
ATT23162,STU2317,CRS382,45,34,75.56
ATT23163,STU2317,CRS383,45,34,75.56
ATT23164,STU2317,CRS384,45,34,75.56
ATT23165,STU2317,CRS385,45,34,75.56
ATT23166,STU2317,CRS386,45,34,75.56
ATT23167,STU2317,CRS387,45,34,75.56
ATT23168,STU2317,CRS388,45,34,75.56
ATT23169,STU2317,CRS389,45,34,75.56
ATT23170,STU2317,CRS390,45,34,75.56
ATT23171,STU2318,CRS381,45,39,86.67
ATT23172,STU2318,CRS382,45,39,86.67
ATT23173,STU2318,CRS383,45,39,86.67
ATT23174,STU2318,CRS384,45,39,86.67
ATT23175,STU2318,CRS385,45,39,86.67
ATT23176,STU2318,CRS386,45,39,86.67
ATT23177,STU2318,CRS387,45,39,86.67
ATT23178,STU2318,CRS388,45,39,86.67
ATT23179,STU2318,CRS389,45,39,86.67
ATT23180,STU2318,CRS390,45,39,86.67
ATT23181,STU2319,CRS381,45,39,86.67
ATT23182,STU2319,CRS382,45,39,86.67
ATT23183,STU2319,CRS383,45,39,86.67
ATT23184,STU2319,CRS384,45,39,86.67
ATT23185,STU2319,CRS385,45,39,86.67
ATT23186,STU2319,CRS386,45,39,86.67
ATT23187,STU2319,CRS387,45,39,86.67
ATT23188,STU2319,CRS388,45,39,86.67
ATT23189,STU2319,CRS389,45,39,86.67
ATT23190,STU2319,CRS390,45,39,86.67
ATT23191,STU2320,CRS381,45,36,80.0
ATT23192,STU2320,CRS382,45,36,80.0
ATT23193,STU2320,CRS383,45,36,80.0
ATT23194,STU2320,CRS384,45,36,80.0
ATT23195,STU2320,CRS385,45,36,80.0
ATT23196,STU2320,CRS386,45,36,80.0
ATT23197,STU2320,CRS387,45,36,80.0
ATT23198,STU2320,CRS388,45,36,80.0
ATT23199,STU2320,CRS389,45,36,80.0
ATT23200,STU2320,CRS390,45,36,80.0
ATT23201,STU2321,CRS381,45,43,95.56
ATT23202,STU2321,CRS382,45,43,95.56
ATT23203,STU2321,CRS383,45,43,95.56
ATT23204,STU2321,CRS384,45,43,95.56
ATT23205,STU2321,CRS385,45,43,95.56
ATT23206,STU2321,CRS386,45,43,95.56
ATT23207,STU2321,CRS387,45,43,95.56
ATT23208,STU2321,CRS388,45,43,95.56
ATT23209,STU2321,CRS389,45,43,95.56
ATT23210,STU2321,CRS390,45,43,95.56
ATT23211,STU2322,CRS381,45,44,97.78
ATT23212,STU2322,CRS382,45,44,97.78
ATT23213,STU2322,CRS383,45,44,97.78
ATT23214,STU2322,CRS384,45,44,97.78
ATT23215,STU2322,CRS385,45,44,97.78
ATT23216,STU2322,CRS386,45,44,97.78
ATT23217,STU2322,CRS387,45,44,97.78
ATT23218,STU2322,CRS388,45,44,97.78
ATT23219,STU2322,CRS389,45,44,97.78
ATT23220,STU2322,CRS390,45,44,97.78
ATT23221,STU2323,CRS381,45,35,77.78
ATT23222,STU2323,CRS382,45,35,77.78
ATT23223,STU2323,CRS383,45,35,77.78
ATT23224,STU2323,CRS384,45,35,77.78
ATT23225,STU2323,CRS385,45,35,77.78
ATT23226,STU2323,CRS386,45,35,77.78
ATT23227,STU2323,CRS387,45,35,77.78
ATT23228,STU2323,CRS388,45,35,77.78
ATT23229,STU2323,CRS389,45,35,77.78
ATT23230,STU2323,CRS390,45,35,77.78
ATT23231,STU2324,CRS381,45,37,82.22
ATT23232,STU2324,CRS382,45,37,82.22
ATT23233,STU2324,CRS383,45,37,82.22
ATT23234,STU2324,CRS384,45,37,82.22
ATT23235,STU2324,CRS385,45,37,82.22
ATT23236,STU2324,CRS386,45,37,82.22
ATT23237,STU2324,CRS387,45,37,82.22
ATT23238,STU2324,CRS388,45,37,82.22
ATT23239,STU2324,CRS389,45,37,82.22
ATT23240,STU2324,CRS390,45,37,82.22
ATT23241,STU2325,CRS381,45,42,93.33
ATT23242,STU2325,CRS382,45,42,93.33
ATT23243,STU2325,CRS383,45,42,93.33
ATT23244,STU2325,CRS384,45,42,93.33
ATT23245,STU2325,CRS385,45,42,93.33
ATT23246,STU2325,CRS386,45,42,93.33
ATT23247,STU2325,CRS387,45,42,93.33
ATT23248,STU2325,CRS388,45,42,93.33
ATT23249,STU2325,CRS389,45,42,93.33
ATT23250,STU2325,CRS390,45,42,93.33
ATT23251,STU2326,CRS381,45,39,86.67
ATT23252,STU2326,CRS382,45,39,86.67
ATT23253,STU2326,CRS383,45,39,86.67
ATT23254,STU2326,CRS384,45,39,86.67
ATT23255,STU2326,CRS385,45,39,86.67
ATT23256,STU2326,CRS386,45,39,86.67
ATT23257,STU2326,CRS387,45,39,86.67
ATT23258,STU2326,CRS388,45,39,86.67
ATT23259,STU2326,CRS389,45,39,86.67
ATT23260,STU2326,CRS390,45,39,86.67
ATT23261,STU2327,CRS381,45,34,75.56
ATT23262,STU2327,CRS382,45,34,75.56
ATT23263,STU2327,CRS383,45,34,75.56
ATT23264,STU2327,CRS384,45,34,75.56
ATT23265,STU2327,CRS385,45,34,75.56
ATT23266,STU2327,CRS386,45,34,75.56
ATT23267,STU2327,CRS387,45,34,75.56
ATT23268,STU2327,CRS388,45,34,75.56
ATT23269,STU2327,CRS389,45,34,75.56
ATT23270,STU2327,CRS390,45,34,75.56
ATT23271,STU2328,CRS381,45,39,86.67
ATT23272,STU2328,CRS382,45,39,86.67
ATT23273,STU2328,CRS383,45,39,86.67
ATT23274,STU2328,CRS384,45,39,86.67
ATT23275,STU2328,CRS385,45,39,86.67
ATT23276,STU2328,CRS386,45,39,86.67
ATT23277,STU2328,CRS387,45,39,86.67
ATT23278,STU2328,CRS388,45,39,86.67
ATT23279,STU2328,CRS389,45,39,86.67
ATT23280,STU2328,CRS390,45,39,86.67
ATT23281,STU2329,CRS381,45,40,88.89
ATT23282,STU2329,CRS382,45,40,88.89
ATT23283,STU2329,CRS383,45,40,88.89
ATT23284,STU2329,CRS384,45,40,88.89
ATT23285,STU2329,CRS385,45,40,88.89
ATT23286,STU2329,CRS386,45,40,88.89
ATT23287,STU2329,CRS387,45,40,88.89
ATT23288,STU2329,CRS388,45,40,88.89
ATT23289,STU2329,CRS389,45,40,88.89
ATT23290,STU2329,CRS390,45,40,88.89
ATT23291,STU2330,CRS381,45,35,77.78
ATT23292,STU2330,CRS382,45,35,77.78
ATT23293,STU2330,CRS383,45,35,77.78
ATT23294,STU2330,CRS384,45,35,77.78
ATT23295,STU2330,CRS385,45,35,77.78
ATT23296,STU2330,CRS386,45,35,77.78
ATT23297,STU2330,CRS387,45,35,77.78
ATT23298,STU2330,CRS388,45,35,77.78
ATT23299,STU2330,CRS389,45,35,77.78
ATT23300,STU2330,CRS390,45,35,77.78
ATT23301,STU2331,CRS381,45,41,91.11
ATT23302,STU2331,CRS382,45,41,91.11
ATT23303,STU2331,CRS383,45,41,91.11
ATT23304,STU2331,CRS384,45,41,91.11
ATT23305,STU2331,CRS385,45,41,91.11
ATT23306,STU2331,CRS386,45,41,91.11
ATT23307,STU2331,CRS387,45,41,91.11
ATT23308,STU2331,CRS388,45,41,91.11
ATT23309,STU2331,CRS389,45,41,91.11
ATT23310,STU2331,CRS390,45,41,91.11
ATT23311,STU2332,CRS381,45,42,93.33
ATT23312,STU2332,CRS382,45,42,93.33
ATT23313,STU2332,CRS383,45,42,93.33
ATT23314,STU2332,CRS384,45,42,93.33
ATT23315,STU2332,CRS385,45,42,93.33
ATT23316,STU2332,CRS386,45,42,93.33
ATT23317,STU2332,CRS387,45,42,93.33
ATT23318,STU2332,CRS388,45,42,93.33
ATT23319,STU2332,CRS389,45,42,93.33
ATT23320,STU2332,CRS390,45,42,93.33
ATT23321,STU2333,CRS381,45,41,91.11
ATT23322,STU2333,CRS382,45,41,91.11
ATT23323,STU2333,CRS383,45,41,91.11
ATT23324,STU2333,CRS384,45,41,91.11
ATT23325,STU2333,CRS385,45,41,91.11
ATT23326,STU2333,CRS386,45,41,91.11
ATT23327,STU2333,CRS387,45,41,91.11
ATT23328,STU2333,CRS388,45,41,91.11
ATT23329,STU2333,CRS389,45,41,91.11
